Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,HST,AS,AST,AvgH,AvgD,AvgA,HomePointsBefore,AwayPointsBefore,HomeLeaguePosBefore,AwayLeaguePosBefore,ResultNum
2026-01-22,Aldosivi,Defensa y Justicia,0,0,D,NA,NA,NA,NA,2.63,2.73,3.05,0,0,1,9,1
2026-01-22,Banfield,Huracan,1,1,D,NA,NA,NA,NA,2.43,2.71,3.42,0,0,5,15,1
2026-01-22,Union de Santa Fe,Platense,0,0,D,NA,NA,NA,NA,1.97,2.81,4.75,0,0,29,21,1
2026-01-23,Central Cordoba,Gimnasia Mendoza,0,1,A,NA,NA,NA,NA,2.34,2.78,3.44,0,0,12,17,0
2026-01-23,Instituto,Velez Sarsfield,0,1,A,NA,NA,NA,NA,2.72,2.73,2.91,0,0,19,29,0
2026-01-23,San Lorenzo,Lanus,2,3,A,NA,NA,NA,NA,2.71,2.59,3.11,0,0,25,20,0
2026-01-23,Independiente,Estudiantes L.P.,1,1,D,NA,NA,NA,NA,2.44,2.75,3.3,0,0,20,16,1
2026-01-24,Ind. Rivadavia,Atl. Tucuman,2,1,H,NA,NA,NA,NA,1.74,3.25,5.16,0,0,20,13,2
2026-01-24,Talleres Cordoba,Newells Old Boys,2,1,H,NA,NA,NA,NA,1.82,3.17,4.78,0,0,25,20,2
2026-01-24,Barracas Central,River Plate,0,1,A,NA,NA,NA,NA,5.08,3.27,1.75,0,0,15,22,0
2026-01-24,Gimnasia L.P.,Racing Club,2,1,H,NA,NA,NA,NA,3.62,3.02,2.14,0,0,20,21,2
2026-01-25,Rosario Central,Belgrano,1,2,A,NA,NA,NA,NA,1.89,3.1,4.54,0,0,21,17,0
2026-01-25,Boca Juniors,Dep. Riestra,1,0,H,NA,NA,NA,NA,1.6,3.35,6.65,0,0,18,19,2
2026-01-26,Platense,Instituto,2,1,H,NA,NA,NA,NA,2.43,2.61,3.57,1,0,16,30,2
2026-01-26,Argentinos Jrs,Sarmiento Junin,1,0,H,NA,NA,NA,NA,1.38,4.1,9.31,0,0,18,20,2
2026-01-26,Tigre,Estudiantes Rio Cuarto,2,0,H,NA,NA,NA,NA,1.94,2.95,4.58,0,0,20,19,2
2026-01-27,Velez Sarsfield,Talleres Cordoba,2,1,H,NA,NA,NA,NA,2.26,2.77,3.69,3,3,12,7,2
2026-01-27,Gimnasia Mendoza,San Lorenzo,0,1,A,NA,NA,NA,NA,3.63,2.67,2.35,3,0,10,20,0
2026-01-27,Huracan,Ind. Rivadavia,1,2,A,NA,NA,NA,NA,2.06,2.76,4.4,1,3,16,7,0
2026-01-28,Atl. Tucuman,Central Cordoba,0,0,D,NA,NA,NA,NA,2.1,3.07,3.67,0,0,21,26,1
2026-01-28,Newells Old Boys,Independiente,1,1,D,NA,NA,NA,NA,3.45,2.81,2.33,0,1,23,16,1
2026-01-28,Aldosivi,Barracas Central,0,0,D,NA,NA,NA,NA,2.18,2.69,4.1,1,0,17,26,1
2026-01-28,Racing Club,Rosario Central,1,2,A,NA,NA,NA,NA,2.12,3.02,3.71,0,0,25,26,0
2026-01-28,River Plate,Gimnasia L.P.,2,0,H,NA,NA,NA,NA,1.53,3.7,6.54,3,3,10,7,2
2026-01-29,Belgrano,Tigre,1,1,D,NA,NA,NA,NA,1.93,2.96,4.61,3,3,7,5,1
2026-01-29,Estudiantes L.P.,Boca Juniors,2,1,H,NA,NA,NA,NA,2.96,2.71,2.73,1,3,18,9,2
2026-01-29,Dep. Riestra,Defensa y Justicia,0,1,A,NA,NA,NA,NA,2.1,2.82,4.11,0,1,26,19,0
2026-01-29,Lanus,Union de Santa Fe,2,1,H,NA,NA,NA,NA,2.05,2.88,4.17,3,1,9,20,2
2026-01-30,Sarmiento Junin,Banfield,1,0,H,NA,NA,NA,NA,3.46,2.78,2.35,0,1,26,19,2
2026-01-30,Estudiantes Rio Cuarto,Argentinos Jrs,0,0,D,NA,NA,NA,NA,5.5,3.12,1.74,0,3,30,10,1
2026-01-31,San Lorenzo,Central Cordoba,1,0,H,NA,NA,NA,NA,1.78,3.01,5.7,3,1,12,26,2
2026-01-31,Independiente,Velez Sarsfield,1,1,D,NA,NA,NA,NA,2.13,2.95,3.79,2,6,18,4,1
2026-02-01,Atl. Tucuman,Huracan,1,1,D,NA,NA,NA,NA,2.59,2.76,3.09,1,1,22,20,1
2026-02-01,Talleres Cordoba,Platense,1,2,A,NA,NA,NA,NA,1.94,2.93,4.72,3,4,14,9,0
2026-02-01,Barracas Central,Dep. Riestra,1,1,D,NA,NA,NA,NA,3.0,2.55,2.87,1,0,25,30,1
2026-02-01,Boca Juniors,Newells Old Boys,2,0,H,NA,NA,NA,NA,1.45,3.9,8.23,3,1,14,23,2
2026-02-02,Rosario Central,River Plate,0,0,D,NA,NA,NA,NA,2.69,2.9,2.82,3,6,14,3,1
2026-02-02,Gimnasia L.P.,Aldosivi,3,1,H,NA,NA,NA,NA,2.03,2.85,4.36,3,2,18,19,2
2026-02-02,Defensa y Justicia,Estudiantes L.P.,0,0,D,NA,NA,NA,NA,3.38,2.85,2.35,4,4,13,11,1
2026-02-02,Tigre,Racing Club,3,1,H,NA,NA,NA,NA,3.68,2.86,2.22,4,0,11,29,2
2026-02-03,Banfield,Estudiantes Rio Cuarto,2,1,H,NA,NA,NA,NA,1.88,2.99,4.73,1,1,23,27,2
2026-02-03,Argentinos Jrs,Belgrano,0,0,D,NA,NA,NA,NA,1.66,3.4,5.73,4,4,13,12,1
2026-02-03,Union de Santa Fe,Gimnasia Mendoza,4,0,H,NA,NA,NA,NA,1.74,3.22,5.37,1,3,24,17,2
2026-02-04,Instituto,Lanus,2,2,D,NA,NA,NA,NA,2.84,2.84,2.69,0,6,29,5,1
2026-02-04,Ind. Rivadavia,Sarmiento Junin,2,1,H,NA,NA,NA,NA,1.74,3.22,5.36,6,3,7,18,2
2026-02-07,Central Cordoba,Union de Santa Fe,1,0,H,NA,NA,NA,NA,3.44,2.79,2.34,1,4,27,14,2
2026-02-07,Aldosivi,Rosario Central,1,1,D,NA,NA,NA,NA,4.27,2.9,2.02,2,4,25,16,1
2026-02-07,Racing Club,Argentinos Jrs,2,1,H,NA,NA,NA,NA,2.76,2.89,2.73,0,5,30,12,2
2026-02-07,River Plate,Tigre,1,4,A,NA,NA,NA,NA,1.6,3.54,6.08,7,7,3,2,0
2026-02-08,Belgrano,Banfield,1,0,H,NA,NA,NA,NA,1.81,3.26,4.69,5,4,10,16,2
2026-02-08,Newells Old Boys,Defensa y Justicia,2,3,A,NA,NA,NA,NA,2.16,2.89,3.76,1,5,29,12,0
2026-02-08,Platense,Independiente,0,1,A,NA,NA,NA,NA,2.76,2.71,2.93,7,3,6,18,0
2026-02-08,Sarmiento Junin,Atl. Tucuman,2,1,H,NA,NA,NA,NA,2.71,2.82,2.85,3,2,20,25,2
2026-02-08,Huracan,San Lorenzo,1,0,H,NA,NA,NA,NA,2.49,2.58,3.5,2,6,24,12,2
2026-02-09,Estudiantes L.P.,Dep. Riestra,1,0,H,NA,NA,NA,NA,1.88,2.88,5.11,5,1,14,28,2
2026-02-09,Barracas Central,Gimnasia L.P.,2,0,H,NA,NA,NA,NA,2.72,2.8,2.85,2,6,25,11,2
2026-02-09,Lanus,Talleres Cordoba,1,1,D,NA,NA,NA,NA,1.99,3.01,4.17,7,3,6,22,1
2026-02-09,Gimnasia Mendoza,Instituto,1,0,H,NA,NA,NA,NA,3.07,2.74,2.59,3,1,25,27,2
2026-02-09,Velez Sarsfield,Boca Juniors,2,1,H,NA,NA,NA,NA,3.21,2.77,2.49,7,6,7,10,2
2026-02-10,Estudiantes Rio Cuarto,Ind. Rivadavia,0,1,A,NA,NA,NA,NA,3.73,2.76,2.24,1,9,29,3,0
2026-02-12,Tigre,Aldosivi,1,0,H,NA,NA,NA,NA,1.72,3.13,5.79,10,3,2,24,2
2026-02-13,Argentinos Jrs,River Plate,1,0,H,NA,NA,NA,NA,2.24,2.94,3.45,5,7,19,9,2
2026-02-13,Independiente,Lanus,2,0,H,NA,NA,NA,NA,2.08,2.9,3.98,6,8,12,4,2
2026-02-14,Defensa y Justicia,Velez Sarsfield,1,1,D,NA,NA,NA,NA,3.47,2.86,2.29,8,10,6,3,1
2026-02-14,Union de Santa Fe,San Lorenzo,0,0,D,NA,NA,NA,NA,2.14,2.64,4.41,4,6,20,13,1
2026-02-14,Banfield,Racing Club,0,2,A,NA,NA,NA,NA,4.2,3.2,1.9,4,3,22,24,0
2026-02-14,Huracan,Sarmiento Junin,1,0,H,NA,NA,NA,NA,1.77,3.08,5.41,5,6,20,14,2
2026-02-14,Talleres Cordoba,Gimnasia Mendoza,2,1,H,NA,NA,NA,NA,1.71,3.23,5.79,4,6,22,18,2
2026-02-15,Atl. Tucuman,Estudiantes Rio Cuarto,4,0,H,NA,NA,NA,NA,1.87,3.13,4.59,2,1,26,30,2
2026-02-15,Ind. Rivadavia,Belgrano,0,1,A,NA,NA,NA,NA,2.33,2.83,3.41,12,8,2,6,0
2026-02-15,Gimnasia L.P.,Estudiantes L.P.,0,0,D,NA,NA,NA,NA,3.1,2.75,2.58,6,8,17,7,1
2026-02-15,Boca Juniors,Platense,0,0,D,NA,NA,NA,NA,1.61,3.36,6.38,6,7,16,11,1
2026-02-16,Instituto,Central Cordoba,2,0,H,NA,NA,NA,NA,1.87,3.06,4.69,1,4,27,24,2
2026-02-16,Rosario Central,Barracas Central,2,0,H,NA,NA,NA,NA,1.53,3.52,7.32,5,5,23,22,2
2026-02-16,Dep. Riestra,Newells Old Boys,1,1,D,NA,NA,NA,NA,2.28,2.69,3.75,1,1,28,29,1
2026-02-20,Instituto,Atl. Tucuman,2,1,H,NA,NA,NA,NA,1.98,3.11,4.02,4,5,24,21,2
2026-02-20,Boca Juniors,Racing Club,0,0,D,NA,NA,NA,NA,2.23,2.92,3.51,7,6,13,19,1
2026-02-20,Defensa y Justicia,Belgrano,1,1,D,NA,NA,NA,NA,2.99,2.86,2.56,9,11,6,4,1
2026-02-20,Estudiantes L.P.,Sarmiento Junin,1,0,H,NA,NA,NA,NA,1.59,3.29,6.96,9,6,7,20,2
2026-02-21,Gimnasia Mendoza,Gimnasia L.P.,0,1,A,NA,NA,NA,NA,2.59,2.8,3.0,6,7,21,18,0
2026-02-21,Rosario Central,Talleres Cordoba,0,1,A,NA,NA,NA,NA,1.82,3.2,4.72,8,7,9,16,0
2026-02-21,Ind. Rivadavia,Independiente,3,2,H,NA,NA,NA,NA,2.58,2.8,3.03,12,9,2,9,2
2026-02-21,Platense,Barracas Central,1,0,H,NA,NA,NA,NA,1.84,2.97,5.1,8,5,13,24,2
2026-02-21,Banfield,Newells Old Boys,3,0,H,NA,NA,NA,NA,2.33,2.88,3.34,4,2,25,29,2
2026-02-21,Dep. Riestra,Huracan,0,0,D,NA,NA,NA,NA,2.71,2.51,3.22,2,8,28,13,1
2026-02-22,Central Cordoba,Tigre,0,0,D,NA,NA,NA,NA,3.38,2.69,2.45,4,13,26,2,1
2026-02-22,San Lorenzo,Estudiantes Rio Cuarto,2,0,H,NA,NA,NA,NA,1.62,3.25,6.75,7,1,18,30,2
2026-02-22,Velez Sarsfield,River Plate,1,0,H,NA,NA,NA,NA,2.83,2.89,2.65,11,7,5,20,2
2026-02-23,Union de Santa Fe,Aldosivi,1,0,H,NA,NA,NA,NA,1.57,3.56,6.39,5,3,23,27,2
2026-02-24,San Lorenzo,Instituto,1,1,D,NA,NA,NA,NA,2.47,2.72,3.28,10,7,8,18,1
2026-02-24,Central Cordoba,Talleres Cordoba,2,0,H,NA,NA,NA,NA,3.53,2.73,2.32,5,10,26,9,2
2026-02-24,Platense,Defensa y Justicia,0,0,D,NA,NA,NA,NA,2.02,2.86,4.28,11,10,7,8,1
2026-02-25,Belgrano,Atl. Tucuman,3,1,H,NA,NA,NA,NA,1.74,3.33,4.93,12,5,4,25,2
2026-02-25,Gimnasia Mendoza,Independiente,1,1,D,NA,NA,NA,NA,3.74,2.81,2.2,6,9,24,11,1
2026-02-25,Barracas Central,Tigre,2,1,H,NA,NA,NA,NA,3.16,2.71,2.55,5,14,26,3,2
2026-02-25,Gimnasia L.P.,Rosario Central,1,2,A,NA,NA,NA,NA,3.3,2.67,2.49,10,8,10,14,0
2026-02-25,Newells Old Boys,Estudiantes L.P.,0,2,A,NA,NA,NA,NA,3.6,2.77,2.27,2,12,29,5,0
2026-02-25,Velez Sarsfield,Dep. Riestra,0,0,D,NA,NA,NA,NA,1.92,2.8,5.06,14,3,5,27,1
2026-02-26,Racing Club,Ind. Rivadavia,1,1,D,NA,NA,NA,NA,1.81,3.27,4.53,7,15,22,3,1
2026-02-26,Sarmiento Junin,Union de Santa Fe,1,3,A,NA,NA,NA,NA,3.31,2.81,2.36,6,8,25,14,0
2026-02-26,Estudiantes Rio Cuarto,Huracan,2,0,H,NA,NA,NA,NA,3.94,2.61,2.28,1,9,30,14,2
2026-02-26,River Plate,Banfield,3,1,H,NA,NA,NA,NA,1.6,3.6,5.79,7,7,23,22,2
2026-02-28,Boca Juniors,Gimnasia Mendoza,1,1,D,NA,NA,NA,NA,1.47,3.66,8.02,8,7,16,24,1
2026-02-28,Independiente,Central Cordoba,2,0,H,NA,NA,NA,NA,1.6,3.29,6.72,10,8,11,22,2
2026-03-01,Argentinos Jrs,Barracas Central,1,1,D,NA,NA,NA,NA,1.37,4.09,9.5,8,8,17,21,1
2026-03-01,Instituto,Union de Santa Fe,1,2,A,NA,NA,NA,NA,2.53,2.83,3.03,8,11,19,8,0
2026-03-01,Newells Old Boys,Rosario Central,0,2,A,NA,NA,NA,NA,4.7,3.18,1.82,2,11,30,9,0
2026-03-01,Talleres Cordoba,San Lorenzo,0,0,D,NA,NA,NA,NA,2.13,2.75,4.07,10,11,13,10,1
2026-03-02,Defensa y Justicia,Lanus,1,1,D,NA,NA,NA,NA,2.15,2.99,3.58,11,8,11,19,1
2026-03-02,Tigre,Gimnasia L.P.,2,2,D,NA,NA,NA,NA,1.99,2.98,4.19,14,10,5,14,1
2026-03-02,Dep. Riestra,Platense,0,0,D,NA,NA,NA,NA,2.6,2.51,3.39,4,12,27,11,1
2026-03-02,Estudiantes L.P.,Velez Sarsfield,0,1,A,NA,NA,NA,NA,2.19,2.79,3.85,15,15,4,5,0
2026-03-03,Banfield,Aldosivi,2,0,H,NA,NA,NA,NA,2.05,3.0,3.93,7,3,24,29,2
2026-03-03,Ind. Rivadavia,River Plate,1,1,D,NA,NA,NA,NA,2.99,3.04,2.42,16,10,2,15,1
2026-03-03,Sarmiento Junin,Estudiantes Rio Cuarto,1,0,H,NA,NA,NA,NA,1.87,3.03,4.65,6,4,25,28,2
2026-03-03,Huracan,Belgrano,3,1,H,NA,NA,NA,NA,2.9,2.64,2.81,9,15,20,4,2
2026-03-04,Atl. Tucuman,Racing Club,0,3,A,NA,NA,NA,NA,3.06,2.86,2.5,5,8,26,23,0
2026-03-05,Lanus,Boca Juniors,0,3,A,NA,NA,NA,NA,2.91,2.85,2.63,9,9,20,18,0
2026-03-10,Independiente,Union de Santa Fe,4,4,D,NA,NA,NA,NA,2.01,3.17,3.79,13,14,8,6,1
2026-03-10,Tigre,Velez Sarsfield,1,1,D,NA,NA,NA,NA,2.26,2.78,3.57,15,18,3,1,1
2026-03-11,Boca Juniors,San Lorenzo,1,1,D,NA,NA,NA,NA,1.71,3.16,5.78,12,12,10,12,1
2026-03-11,Argentinos Jrs,Rosario Central,0,0,D,NA,NA,NA,NA,1.98,2.96,4.24,9,14,19,8,1
2026-03-11,Banfield,Gimnasia L.P.,1,2,A,NA,NA,NA,NA,2.26,2.96,3.36,10,11,19,16,0
2026-03-11,Sarmiento Junin,Racing Club,0,0,D,NA,NA,NA,NA,3.49,2.98,2.19,9,11,22,15,1
2026-03-11,Newells Old Boys,Platense,1,1,D,NA,NA,NA,NA,3.18,2.8,2.46,2,13,30,12,1
2026-03-12,Atl. Tucuman,Aldosivi,1,1,D,NA,NA,NA,NA,2.07,2.98,3.89,5,3,27,29,1
2026-03-12,Ind. Rivadavia,Barracas Central,1,2,A,NA,NA,NA,NA,1.45,3.88,7.78,17,9,2,21,0
2026-03-12,Defensa y Justicia,Central Cordoba,1,1,D,NA,NA,NA,NA,1.89,3.1,4.4,12,8,14,24,1
2026-03-12,Dep. Riestra,Gimnasia Mendoza,0,0,D,NA,NA,NA,NA,2.04,2.67,4.68,5,8,27,25,1
2026-03-12,Estudiantes Rio Cuarto,Belgrano,0,1,A,NA,NA,NA,NA,3.31,2.77,2.41,4,15,29,7,0
2026-03-12,Talleres Cordoba,Instituto,2,0,H,NA,NA,NA,NA,2.19,2.85,3.69,11,8,18,25,2
2026-03-13,Huracan,River Plate,1,2,A,NA,NA,NA,NA,3.22,2.8,2.39,12,11,16,18,0
2026-03-14,Platense,Velez Sarsfield,0,2,A,NA,NA,NA,NA,2.81,2.7,2.81,14,19,9,1,0
2026-03-15,Rosario Central,Banfield,2,1,H,NA,NA,NA,NA,1.59,3.55,5.94,15,10,6,20,2
2026-03-15,Gimnasia L.P.,Ind. Rivadavia,2,3,A,NA,NA,NA,NA,2.83,2.98,2.54,14,17,11,4,0
2026-03-15,Belgrano,Talleres Cordoba,0,0,D,NA,NA,NA,NA,2.34,2.8,3.38,18,14,4,10,1
2026-03-15,River Plate,Sarmiento Junin,2,0,H,NA,NA,NA,NA,1.44,3.82,8.14,14,10,10,21,2
2026-03-16,Racing Club,Estudiantes Rio Cuarto,2,0,H,NA,NA,NA,NA,1.39,4.06,8.75,12,4,16,29,2
2026-03-16,San Lorenzo,Defensa y Justicia,2,5,A,NA,NA,NA,NA,2.16,2.78,3.87,13,13,16,15,0
2026-03-16,Barracas Central,Atl. Tucuman,2,1,H,NA,NA,NA,NA,2.77,2.83,2.74,12,6,18,27,2
2026-03-16,Union de Santa Fe,Boca Juniors,1,1,D,NA,NA,NA,NA,2.84,2.68,2.81,15,13,8,16,1
2026-03-16,Tigre,Argentinos Jrs,1,1,D,NA,NA,NA,NA,2.75,2.7,2.9,16,10,6,19,1
2026-03-16,Aldosivi,Huracan,0,0,D,NA,NA,NA,NA,3.16,2.65,2.59,4,12,28,18,1
2026-03-17,Instituto,Independiente,2,1,H,NA,NA,NA,NA,2.68,2.91,2.75,8,14,25,13,2
2026-03-17,Lanus,Newells Old Boys,5,0,H,NA,NA,NA,NA,1.64,3.42,5.64,9,3,23,30,2
2026-03-18,Central Cordoba,Dep. Riestra,1,0,H,NA,NA,NA,NA,3.03,2.53,2.82,9,6,24,26,2
2026-03-18,Gimnasia Mendoza,Estudiantes L.P.,1,2,A,NA,NA,NA,NA,3.92,2.82,2.12,9,15,25,10,0
2026-03-21,Atl. Tucuman,Gimnasia L.P.,1,0,H,NA,NA,NA,NA,2.01,3.13,3.8,6,14,27,16,2
2026-03-21,Banfield,Tigre,1,0,H,NA,NA,NA,NA,2.97,2.71,2.68,10,17,23,6,2
2026-03-21,Velez Sarsfield,Lanus,0,1,A,NA,NA,NA,NA,2.21,2.93,3.5,22,12,1,20,0
2026-03-21,Defensa y Justicia,Union de Santa Fe,2,0,H,NA,NA,NA,NA,2.85,2.92,2.58,16,16,9,8,2
2026-03-21,Independiente,Talleres Cordoba,1,2,A,NA,NA,NA,NA,1.91,3.1,4.25,14,15,15,13,0
2026-03-21,Newells Old Boys,Gimnasia Mendoza,1,0,H,NA,NA,NA,NA,2.43,2.75,3.27,3,9,30,26,2
2026-03-22,Estudiantes Rio Cuarto,River Plate,0,2,A,NA,NA,NA,NA,7.73,3.56,1.5,4,17,30,9,0
2026-03-22,Boca Juniors,Instituto,2,0,H,NA,NA,NA,NA,1.6,3.42,6.13,14,11,14,23,2
2026-03-22,Sarmiento Junin,Aldosivi,2,0,H,NA,NA,NA,NA,2.34,2.73,3.48,10,5,24,29,2
2026-03-22,Belgrano,Racing Club,1,2,A,NA,NA,NA,NA,2.81,2.95,2.6,19,15,5,12,0
